loss,alpha,eta0,tol,learning_rate,oversampling_method,roc_auc
log_loss,75.81466972003372,97.63104569407305,0.013162046729884127,constant,ada,0.5302137635338543
log_loss,75.78743497796657,97.59645460855985,0.013134832760023588,constant,ada,0.5551870293173956
log_loss,75.75660086739062,97.56451926102243,0.013892874947985958,constant,ada,0.6062381095774777
log_loss,75.59930577394312,97.53343836488992,0.013206762446990207,constant,ada,0.5022063325937483
log_loss,75.67337240123307,97.50408506396155,0.013263066080133157,constant,ada,0.5640133769861025
log_loss,75.62575535939435,97.47276201483301,0.013212246825475038,constant,ada,0.5365454549082082
hinge,14.976021532869483,100.0,0.07871729863574044,adaptive,none,0.8615954955524265
log_loss,75.3839175543619,97.40968207580445,0.0132012241814624,constant,ada,0.46134164558060303
log_loss,75.54797989468494,97.38018413119848,0.01327504189839908,constant,ada,0.48546705868332457
log_loss,75.50478873070463,97.35197434480206,0.013301607767378407,constant,ada,0.5066232287811637
log_loss,75.47693191291769,97.32220943857844,0.013303869129918959,constant,ada,0.5423552623597656
hinge,14.280820175592323,100.0,0.076436079515825,adaptive,none,0.8616386512372339
log_loss,75.53238575136056,97.26320861805132,0.013296542323636638,constant,ada,0.5949335951643565
log_loss,75.33249434446014,97.2362016341232,0.013298666254633267,constant,ada,0.5655167402857187
log_loss,75.47790553008772,97.20854353365354,0.01322913075991352,constant,ada,0.48490561367708335
log_loss,74.90127038908072,97.18071829901625,0.013231630755163419,constant,ada,0.6141278234551647
hinge,14.029370885265584,100.0,0.07724775842031016,adaptive,none,0.8615709043967569
hinge,84.73993423789682,68.43480578819987,0.07000149948756805,optimal,none,0.8528448750143888
hinge,12.167134069773837,100.0,0.07823480130370268,adaptive,none,0.8616177496317864
hinge,12.23134518428855,100.0,0.08341175666175342,adaptive,none,0.861631144854257
log_loss,75.21935701609787,97.0895857954463,0.013455232126612371,constant,ada,0.5305765307236022
log_loss,75.18890817758712,97.0639855607995,0.013793063564424488,constant,ada,0.4858960802183079
log_loss,75.1771001435449,97.0387251415357,0.013471121863825306,constant,ada,0.5709163421439135
log_loss,75.13756934266716,97.01294330975286,0.013511208307599526,constant,ada,0.6174849278789525
log_loss,74.87906629166956,96.98984585639116,0.01367894561570878,constant,ada,0.45733222969372117
hinge,9.877867222409416,100.0,0.07751399380037842,adaptive,none,0.8616938704562349
log_loss,74.2404743057516,96.9382849756314,0.013697339489494174,constant,ada,0.5279295987650562
log_loss,75.0302246364827,96.91267887329174,0.013574210627936087,constant,ada,0.5599938215097496
log_loss,75.55622364562703,96.89148007388512,0.013328607487810853,constant,ada,0.4482136344575503
log_loss,74.9822579079289,96.86791901343602,0.01359464264616136,constant,ada,0.6112357810119539
log_loss,74.95739480368947,96.84552064405607,0.013609917893165117,constant,ada,0.44926640318029376
log_loss,75.37394677212235,96.8259021643376,0.014631289664890924,constant,ada,0.5762171254987453
hinge,11.532313827292763,100.0,0.07740604679201919,adaptive,none,0.8616652709503811
log_loss,74.8589067704222,96.77515575978393,0.013688756697888292,constant,ada,0.5053825653385348
log_loss,74.86107238854271,96.75527158094447,0.013668512243386615,constant,ada,0.49991734789294623
hinge,11.814413291620617,100.0,0.07721086961505111,adaptive,none,0.8616025250097635
log_loss,74.77738322980707,96.70988759531008,0.01381086815160222,constant,ada,0.5674426566684324
log_loss,74.78398889124634,96.6881634685393,0.013717237201187234,constant,ada,0.4973890871056235
log_loss,74.76268413355865,96.66740911955219,0.013727551979377245,constant,ada,0.5449623152213731
hinge,11.384008251240502,100.0,0.07661518839714232,adaptive,none,0.8615864857223903
log_loss,74.61205477945623,96.62420881280711,0.013639936846651534,constant,ada,0.5445051887591625
log_loss,74.79218269210176,96.60431142773277,0.013622626792803053,constant,ada,0.5017753499161369
log_loss,74.68310579966516,96.58461009499665,0.0137819743144044,constant,ada,0.5095249091678858
log_loss,74.66271727179509,96.56513770713275,0.013800332129938727,constant,ada,0.5518944190360282
log_loss,74.72638571254113,96.54661226111885,0.013956349380801484,constant,ada,0.5619871705239371
log_loss,74.61278170323271,96.52603872777439,0.013823874202142013,constant,ada,0.5268982809276095
log_loss,74.75373196329926,96.70504113352966,0.013629634356721055,constant,ada,0.5791211070505917
log_loss,74.76972518203189,96.68384130788664,0.013710279189324022,constant,ada,0.5832540167168568
hinge,17.2099500944261,100.0,0.08482144256205508,adaptive,none,0.8616480655725641
log_loss,74.5502375304636,96.44909771449235,0.013788679819587342,constant,ada,0.5102209024123113
log_loss,74.3638295576568,96.43030495196865,0.013831167299428819,constant,ada,0.5909858092166111
log_loss,74.50407248025981,96.41287277336966,0.01389456330714438,constant,ada,0.5566031263115713
log_loss,74.48086626408471,96.39573025529596,0.013915022156184606,constant,ada,0.5507495141240472
log_loss,74.46185871626962,96.3778043910819,0.013927673690696852,constant,ada,0.5059281749877621
log_loss,74.62664363480938,96.5467438746566,0.01380178367158849,constant,ada,0.6064226007787016
log_loss,75.03529196687879,96.34771437031712,0.015491073656818522,constant,ada,0.5098862665433911
log_loss,74.40931913224205,96.32659206437508,0.013963012215275749,constant,ada,0.41676105782305545
hinge,2.9329023155926,100.0,0.08466697479986894,adaptive,none,0.8620489659805234
log_loss,73.7609836599938,96.28984907409138,0.013784359666695934,constant,ada,0.5278169804996601
log_loss,74.32293089943849,96.27507368295181,0.013945620071452539,constant,ada,0.5
hinge,11.031658554142787,100.0,0.07717163833574793,adaptive,none,0.861630463012833
log_loss,74.2926967732869,96.24089928775798,0.013930893381512916,constant,ada,0.4997594171258462
log_loss,74.20588045125022,96.22618205998198,0.01394333610400863,constant,ada,0.5240532264267826
log_loss,74.61273312259272,96.20907830629702,0.014026401525457526,constant,ada,0.5376255620848064
log_loss,74.28935293600018,96.19409545709134,0.014069092667534679,constant,ada,0.4980575704409003
log_loss,74.16222388988837,96.17859541417627,0.013988536614389887,constant,ada,0.590098493252417
log_loss,74.24535250950146,96.16339076461676,0.014080418277405788,constant,ada,0.5551581121008698
log_loss,74.23260117511384,96.14954025330336,0.014044883296405495,constant,ada,0.5961980756479487
log_loss,74.32924677714374,96.1322262267864,0.013965274699950717,constant,ada,0.6115703051438921
log_loss,74.20212015894123,96.11730133201203,0.014129450021494926,constant,ada,0.5134984669754944
log_loss,74.19338588669932,96.10441071025917,0.01413929981895915,constant,ada,0.5551168220811659
log_loss,74.17916280285922,96.08990040269096,0.014145006594912277,constant,ada,0.4748074482671108
hinge,15.421510705799426,100.0,0.08024844019770623,adaptive,none,0.8615951717882515
log_loss,74.1461500565337,96.06019912799455,0.014159682055297733,constant,ada,0.6008906387523025
log_loss,74.1444271306179,96.04623540070541,0.014167032782820178,constant,ada,0.500333371312064
log_loss,74.11771037279429,96.0328206879525,0.014176433180772089,constant,ada,0.5
